label,text,label_idx
NA,广西壮族自治区 藤县 人民检察院 指控 2015 年 3 月 3 日 21 时许 被告人   <e1>   周某甲   </e1>   在 藤县藤州镇四季春天假日宾馆 登记 入住 804 房 次日 凌晨 0 时许 被告人 周某甲 伙同 吸毒 人员 周某丙 周某乙 梁某 在 该 房间内 吸食毒品 甲基苯丙胺 俗称 冰毒 同日 7 时许 公安民警 到 该 房间 进行 检查 时 当场 抓获 被告人 周某甲 和 吸毒 人员 周某丙   <e2>   周某乙   </e2>   梁某 并 在 现场 缴获 白色晶体 1 小包 净重 0.7 克 装有 液体 的 矿泉水瓶 1 个经 梧州市 公安局 物证 鉴定 所 作出 检验 鉴定 被 缴获 的 1 小包 白色晶体 和 矿泉水瓶 内 的 液体 均 检出 甲基苯丙胺 成分,4
sell_drugs_to,广西壮族自治区 防城港市 防城区 人民检察院 指控 2014年10月 31 日 20 时许 被告人   <e1>   黄某   </e1>   携带 2 小包 毒品 到 防城港市 防城区 防 城镇 东门 街 天天 网吧 二楼 以 100 元 的 价格 贩卖 给   <e2>   邓某   </e2>   二人 交易 完成 后 被 公安民警 当场 抓获 公安民警 从 邓某 身上 搜获 净重 1.2克 的 可疑 毒品 2 小包 从 黄某 身上 搜获 毒资 100 元经 检验 以上 搜获 的 可疑 毒品 检出 氯胺酮 成分,1
traffic_in,广西壮族自治区 防城港市 防城区 人民检察院 指控 2014年10月 31 日 20 时许 被告人   <e1>   黄某   </e1>   携带 2 小包 毒品 到 防城港市 防城区 防 城镇 东门 街 天天 网吧 二楼 以 100 元 的 价格 贩卖 给 邓某 二人 交易 完成 后 被 公安民警 当场 抓获 公安民警 从 邓某 身上 搜获 净重 1.2克 的 可疑 毒品 2 小包 从 黄某 身上 搜获 毒资 100 元经 检验 以上 搜获 的 可疑 毒品 检出   <e2>   氯胺酮   </e2>   成分,0
NA,广西壮族自治区 防城港市 防城区 人民检察院 指控 2014年10月 31 日 20 时许 被告人   <e1>   黄某   </e1>   携带 2 小包 毒品 到   <e2>   防城港市 防城区 防 城镇 东门 街 天天 网吧 二楼   </e2>   以 100 元 的 价格 贩卖 给 邓某 二人 交易 完成 后 被 公安民警 当场 抓获 公安民警 从 邓某 身上 搜获 净重 1.2克 的 可疑 毒品 2 小包 从 黄某 身上 搜获 毒资 100 元经 检验 以上 搜获 的 可疑 毒品 检出 氯胺酮 成分,4
NA,广西壮族自治区 防城港市 防城区 人民检察院 指控 2014年10月 31 日 20 时许 被告人 黄某 携带 2 小包 毒品 到 防城港市 防城区 防 城镇 东门 街 天天 网吧 二楼 以 100 元 的 价格 贩卖 给 邓某 二人 交易 完成 后 被 公安民警 当场 抓获 公安民警 从 邓某 身上 搜获 净重   <e1>   1.2克   </e1>   的 可疑 毒品 2   <e2>   黄某   </e2>   从 黄某 身上 搜获 毒资 100 元经 检验 以上 搜获 的 可疑 毒品 检出 氯胺酮 成分,4
traffic_in,公诉 机关 指控 2014年12月 23 日 凌晨 1 时许 被告人   <e1>   江某   </e1>   在 福州市六一路和群众路交叉路口 处 将 3.45 克 的   <e2>   甲基苯丙胺   </e2>   冰毒 以 800 元 人民币 价格 卖 给 张某 交易 完成 后 被 民警 当场 抓获 上述 毒品 毒资 被 缴获,0
traffic_in,公诉 机关 指控 2014年12月 23 日 凌晨 1 时许 被告人   <e1>   江某   </e1>   在 福州市六一路和群众路交叉路口 处 将 3.45 克 的 甲基苯丙胺   <e2>   冰毒   </e2>   以 800 元 人民币 价格 卖 给 张某 交易 完成 后 被 民警 当场 抓获 上述 毒品 毒资 被 缴获,0
sell_drugs_to,公诉 机关 指控 2014年12月 23 日 凌晨 1 时许 被告人   <e1>   江某   </e1>   在 福州市六一路和群众路交叉路口 处 将 3.45 克 的 甲基苯丙胺 冰毒 以 800 元 人民币 价格 卖 给   <e2>   张某   </e2>   交易 完成 后 被 民警 当场 抓获 上述 毒品 毒资 被 缴获,1
NA,公诉 机关 指控 2014年12月 23 日 凌晨 1 时许 被告人 江某 在   <e1>   福州市六一路和群众路交叉路口   </e1>   处 将 3.45 克 的   <e2>   甲基苯丙胺   </e2>   冰毒 以 800 元 人民币 价格 卖 给 张某 交易 完成 后 被 民警 当场 抓获 上述 毒品 毒资 被 缴获,4
NA,公诉 机关 指控 2014年12月 23 日 凌晨 1 时许 被告人   <e1>   江某   </e1>   在 福州市六一路和群众路交叉路口 处 将 3.45 克 的 甲基苯丙胺   <e2>   冰毒   </e2>   以 800 元 人民币 价格 卖 给 张某 交易 完成 后 被 民警 当场 抓获 上述 毒品 毒资 被 缴获,4
posess,东莞市 第三 市区 人民检察院 指控 称 2016 年 9 月 2 4日 21 时 30 分许 被告人   <e1>   毛某某   </e1>   携带   <e2>   冰毒   </e2>   来到 东莞市 东坑镇 华仁 步行街 鸿运 公寓 附近 一 小巷子 时 被 公安人员 抓获 公安人员 当场 从 其 身上 缴获 一包 冰毒 净重 14.37克 检验 出 甲基苯丙胺 成分,2
NA,  <e1>   东莞市   </e1>   第三 市区 人民检察院 指控 称 2016 年 9 月 2 4日 21 时 30 分许 被告人 毛某某 携带 冰毒 来到 东莞市 东坑镇 华仁 步行街 鸿运 公寓 附近 一 小巷子 时 被 公安人员 抓获 公安人员 当场 从 其 身上 缴获 一包 冰   <e2>   14.37克   </e2>   . 37 克 检验 出 甲基苯丙胺 成分,4
NA,东莞市 第三 市区 人民检察院 指控 称 2016 年 9 月 2 4日 21 时 30 分许 被告人 毛某某 携带 冰毒 来到 东莞市 东坑镇 华仁 步行街 鸿运 公寓 附近 一 小巷子 时 被 公安人员 抓获 公安人员 当场 从 其 身上 缴获 一包   <e1>   冰毒   </e1>   <e2>   14.37克   </e2>   . 37 克 检验 出 甲基苯丙胺 成分,4
traffic_in,涟源市 人民检察院 指控 2011 年 6 月 1 日 被告人   <e1>   刘某   </e1>   在 涟源市火车站附近一宾馆 里 从 李红平处 拿 了 0.3克   <e2>   海洛因   </e2>   分 3 次 贩卖 给 吸毒 人员 刘某某 谭某某 2011 年 6 月 3 日晚 9 时许 被告人 刘某 被 涟源市 公安局 抓获 后 如实 供述 了 自己 的 罪行,0
sell_drugs_to,涟源市 人民检察院 指控 2011 年 6 月 1 日 被告人   <e1>   刘某   </e1>   在 涟源市火车站附近一宾馆 里 从 李红平处 拿 了 0.3克 海洛因 分 3 次 贩卖 给 吸毒 人员   <e2>   刘某某   </e2>   谭某某 2011 年 6 月 3 日晚 9 时许 被告人 刘某 被 涟源市 公安局 抓获 后 如实 供述 了 自己 的 罪行,1
sell_drugs_to,涟源市 人民检察院 指控 2011 年 6 月 1 日 被告人   <e1>   刘某   </e1>   在 涟源市火车站附近一宾馆 里 从 李红平处 拿 了 0.3克 海洛因 分 3 次 贩卖 给 吸毒 人员 刘某某   <e2>   谭某某   </e2>   2011 年 6 月 3 日晚 9 时许 被告人 刘某 被 涟源市 公安局 抓获 后 如实 供述 了 自己 的 罪行,1
NA,涟源市 人民检察院 指控 2011 年 6 月 1 日 被告人 刘某 在   <e1>   涟源市火车站附近一宾馆   </e1>   里 从 李红平处 拿 了 0.3克 海洛因 分 3 次 贩卖 给 吸毒 人员 刘某某 谭某某 2011 年 6 月 3 日晚 9 时许   <e2>   刘某   </e2>   告人 刘某 被 涟源市 公安局 抓获 后 如实 供述 了 自己 的 罪行,4
NA,涟源市 人民检察院 指控 2011 年 6 月 1 日 被告人 刘某 在   <e1>   涟源市火车站附近一宾馆   </e1>   里 从 李红平处 拿 了 0.3克 海洛因 分 3 次 贩卖 给 吸毒 人员   <e2>   谭某某   </e2>   谭某某 2011 年 6 月 3 日晚 9 时许 被告人 刘某 被 涟源市 公安局 抓获 后 如实 供述 了 自己 的 罪行,4
provide_shelter_for,公诉 机关 指控 2012 年 2 月 的 一天 被告人   <e1>   钟某   </e1>   在 位于 本市 秦淮区 瞻园 路 号 的 住处 容留   <e2>   陈某   </e2>   王某甲 王某乙 吸食毒品 K粉,3
provide_shelter_for,公诉 机关 指控 2012 年 2 月 的 一天 被告人   <e1>   钟某   </e1>   在 位于 本市 秦淮区 瞻园 路 号 的 住处 容留 陈某   <e2>   王某甲   </e2>   王某乙 吸食毒品 K粉,3
provide_shelter_for,公诉 机关 指控 2012 年 2 月 的 一天 被告人   <e1>   钟某   </e1>   在 位于 本市 秦淮区 瞻园 路 号 的 住处 容留 陈某 王某甲   <e2>   王某乙   </e2>   吸食毒品 K粉,3
NA,公诉 机关 指控 2012 年 2 月 的 一天 被告人   <e1>   钟某   </e1>   在 位于 本市 秦淮区 瞻园 路 号 的 住处 容留 陈某 王某甲 王某乙   <e2>   K粉   </e2>   毒品 K粉,4
NA,公诉 机关 指控 2012 年 2 月 的 一天 被告人 钟某 在 位于   <e1>   本市 秦淮区 瞻园 路 号 的 住处   </e1>   容留 陈某 王某甲 王某乙 吸食毒品   <e2>   K粉   </e2>  ,4
traffic_in,柳州市 柳南区 人民检察院 指控 2014 年 9 月 23 日 0 时许 被告人   <e1>   吴XX   </e1>   在 柳州市柳南区西环路1号中国移动通信营业厅门口 以 人民币 600 元 的 价格 将 净重 10.9克 的 毒品   <e2>   氯胺酮   </e2>   俗称 K粉 贩卖 给 李某某 交易 后 被 公安人员 当场 抓获,0
sell_drugs_to,柳州市 柳南区 人民检察院 指控 2014 年 9 月 23 日 0 时许 被告人   <e1>   吴XX   </e1>   在 柳州市柳南区西环路1号中国移动通信营业厅门口 以 人民币 600 元 的 价格 将 净重 10.9克 的 毒品 氯胺酮 俗称 K粉 贩卖 给   <e2>   李某某   </e2>   交易 后 被 公安人员 当场 抓获,1
NA,柳州市 柳南区 人民检察院 指控 2014 年 9 月 23 日 0 时许 被告人 吴XX 在 柳州市柳南区西环路1号中国移动通信营业厅门口 以 人民币 600 元 的 价格 将 净重   <e1>   10.9克   </e1>   的 毒品   <e2>   氯胺酮   </e2>   俗称 K粉 贩卖 给 李某某 交易 后 被 公安人员 当场 抓获,4
NA,柳州市 柳南区 人民检察院 指控 2014 年 9 月 23 日 0 时许 被告人 吴XX 在   <e1>   柳州市柳南区西环路1号中国移动通信营业厅门口   </e1>   以 人民币 600 元 的 价格 将 净重 10.9克 的 毒品   <e2>   氯胺酮   </e2>   俗称 K粉 贩卖 给 李某某 交易 后 被 公安人员 当场 抓获,4
provide_shelter_for,安徽省 芜湖市 三 山区 人民检察院 指控 2016 年 3 月 至 7 月 被告人   <e1>   查某某1   </e1>   在 芜湖市 三 山区 自己 家中 多次 容留   <e2>   张某   </e2>   王某 全某 胡某 檀某 等 人 以 烫 吸 的 方式 吸食 甲基苯丙胺 冰毒,3
provide_shelter_for,安徽省 芜湖市 三 山区 人民检察院 指控 2016 年 3 月 至 7 月 被告人   <e1>   查某某1   </e1>   在 芜湖市 三 山区 自己 家中 多次 容留 张某   <e2>   王某   </e2>   全某 胡某 檀某 等 人 以 烫 吸 的 方式 吸食 甲基苯丙胺 冰毒,3
provide_shelter_for,安徽省 芜湖市 三 山区 人民检察院 指控 2016 年 3 月 至 7 月 被告人   <e1>   查某某1   </e1>   在 芜湖市 三 山区 自己 家中 多次 容留 张某 王某   <e2>   全某   </e2>   胡某 檀某 等 人 以 烫 吸 的 方式 吸食 甲基苯丙胺 冰毒,3
provide_shelter_for,安徽省 芜湖市 三 山区 人民检察院 指控 2016 年 3 月 至 7 月 被告人   <e1>   查某某1   </e1>   在 芜湖市 三 山区 自己 家中 多次 容留 张某 王某 全某   <e2>   胡某   </e2>   檀某 等 人 以 烫 吸 的 方式 吸食 甲基苯丙胺 冰毒,3
provide_shelter_for,安徽省 芜湖市 三 山区 人民检察院 指控 2016 年 3 月 至 7 月 被告人   <e1>   查某某1   </e1>   在 芜湖市 三 山区 自己 家中 多次 容留 张某 王某 全某 胡某   <e2>   檀某   </e2>   等 人 以 烫 吸 的 方式 吸食 甲基苯丙胺 冰毒,3
NA,安徽省 芜湖市 三 山区 人民检察院 指控 2016 年 3 月 至 7 月 被告人 查某某1 在 芜湖市 三 山区 自己 家中 多次 容留 张某   <e1>   王某   </e1>   全某   <e2>   檀某   </e2>   某 檀某 等 人 以 烫 吸 的 方式 吸食 甲基苯丙胺 冰毒,4
NA,安徽省 芜湖市 三 山区 人民检察院 指控 2016 年 3 月 至 7 月 被告人 查某某1 在 芜湖市 三 山区 自己 家中 多次 容留 张某 王某 全某   <e1>   胡某   </e1>   檀某 等 人 以 烫 吸 的   <e2>   甲基苯丙胺   </e2>   基 苯丙胺 冰毒,4
sell_drugs_to,公诉 机关 指控 被告人   <e1>   赵某某   </e1>   于 2012年6月的一天晚上 在 本市 天宁区 丽华 一村 9 幢 乙 单元 楼下 以 人民币 300 元 的 价格 向   <e2>   张X   </e2>   贩卖 含 甲基苯丙胺 成份 的 冰毒 0.3克 并 从中 牟利 0.1克 冰毒,1
traffic_in,公诉 机关 指控 被告人   <e1>   赵某某   </e1>   于 2012年6月的一天晚上 在 本市 天宁区 丽华 一村 9 幢 乙 单元 楼下 以 人民币 300 元 的 价格 向 张X 贩卖 含   <e2>   甲基苯丙胺   </e2>   成份 的 冰毒 0.3克 并 从中 牟利 0.1克 冰毒,0
traffic_in,公诉 机关 指控 被告人   <e1>   赵某某   </e1>   于 2012年6月的一天晚上 在 本市 天宁区 丽华 一村 9 幢 乙 单元 楼下 以 人民币 300 元 的 价格 向 张X 贩卖 含 甲基苯丙胺 成份 的   <e2>   冰毒   </e2>   0.3克 并 从中 牟利 0.1克 冰毒,0
NA,公诉 机关 指控 被告人 赵某某 于   <e1>   2012年6月的一天晚上   </e1>   在 本市 天宁区 丽华 一村 9 幢 乙 单元 楼下 以 人民币 300 元 的 价格 向 张X 贩卖 含 甲基苯丙胺 成份 的 冰毒 0.3克 并 从中 牟利 0.1克   <e2>   冰毒   </e2>  ,4
NA,公诉 机关 指控 被告人 赵某某 于 2012年6月的一天晚上 在 本市 天宁区 丽华 一村 9 幢 乙 单元 楼下 以 人民币 300 元 的 价格 向 张X 贩卖 含   <e1>   甲基苯丙胺   </e1>   成份 的 冰毒 0.3克 并 从中 牟利 0.1克   <e2>   冰毒   </e2>  ,4
sell_drugs_to,公诉 机关 指控 2016 年 10 月 21 日 21 时许 被告人   <e1>   朱某   </e1>   按照 事先 约定 在 本市 栖霞区 某某 城 某某 苑 小区 大门口 以 人民币 1000 元 的 价格 向   <e2>   赵某   </e2>   贩卖 甲基苯丙胺 后 被 民警 抓获 并 另 在 被告人 朱某 驾驶 的 苏 Ａ 车内 黑色 夹 包中 查获 3 小包 毒品 疑似 物 上述 4 小包 毒品 净重 合计 6克 均 检出 甲基苯丙胺 成分,1
traffic_in,公诉 机关 指控 2016 年 10 月 21 日 21 时许 被告人   <e1>   朱某   </e1>   按照 事先 约定 在 本市 栖霞区 某某 城 某某 苑 小区 大门口 以 人民币 1000 元 的 价格 向 赵某 贩卖   <e2>   甲基苯丙胺   </e2>   后 被 民警 抓获 并 另 在 被告人 朱某 驾驶 的 苏 Ａ 车内 黑色 夹 包中 查获 3 小包 毒品 疑似 物 上述 4 小包 毒品 净重 合计 6克 均 检出 甲基苯丙胺 成分,0
NA,公诉 机关 指控 2016 年 10 月 21 日 21 时许 被告人   <e1>   朱某   </e1>   按照 事先 约定 在 本市 栖霞区 某某 城 某某 苑 小区 大门口 以 人民币 1000 元 的 价格 向   <e2>   甲基苯丙胺   </e2>   基 苯丙胺 后 被 民警 抓获 并 另 在 被告人 朱某 驾驶 的 苏 Ａ 车内 黑色 夹 包中 查获 3 小包 毒品 疑似 物 上述 4 小包 毒品 净重 合计 6克 均 检出 甲基苯丙胺 成分,4
NA,公诉 机关 指控 2016 年 10 月 21 日 21 时许 被告人   <e1>   朱某   </e1>   按照 事先 约定 在 本市 栖霞区 某某 城 某某 苑 小区 大门口 以 人民币 1000 元 的 价格 向 赵某 贩卖 甲基苯丙胺 后 被 民警 抓获 并 另 在 被告人 朱某 驾驶 的 苏 Ａ 车内 黑色 夹 包中 查获 3 小包 毒品 疑似 物 上述 4 小包 毒品   <e2>   6克   </e2>   合计 6克 均 检出 甲基苯丙胺 成分,4
posess,河南省 新郑市 人民检察院 指控 2015年3月14日凌晨 许 被告人 张某 在 新郑市 新建 办 文化路 金峥苑 时尚 宾馆 二楼 205 房间 伙同他人 吸食 冰毒 被 公安机关 查获 后 从 张某 身上 搜出 一袋 疑似 冰毒 两瓶 疑似 毒品 2015年3月23日 经 郑州市 公安局 物证 鉴定 所 鉴定   <e1>   张某   </e1>   携带 的 毒品 均 含   <e2>   甲基苯丙胺   </e2>   成分 总重 17.96克,2
NA,河南省 新郑市 人民检察院 指控 2015年3月14日凌晨 许 被告人 张某 在 新郑市 新建 办 文化路 金峥苑 时尚 宾馆 二楼 205 房间 伙同他人 吸食 冰毒 被 公安机关 查获 后 从 张某 身上 搜出 一袋 疑似 冰毒 两瓶 疑似 毒品 2015年3月23日 经 郑州市 公安局 物证 鉴定 所 鉴定 张某 携带 的 毒品 均 含   <e1>   甲基苯丙胺   </e1>   成   <e2>   17.96克   </e2>   . 9 6克,4
NA,河南省 新郑市 人民检察院 指控   <e1>   2015年3月14日凌晨   </e1>   许 被告人 张某 在 新郑市 新建 办 文化路 金峥苑 时尚 宾馆 二楼 205 房间 伙同他人 吸食 冰毒 被 公安机关 查获 后 从 张某 身上 搜出 一袋 疑似 冰毒 两瓶 疑似 毒品   <e2>   2015年3月23日   </e2>   经 郑州市 公安局 物证 鉴定 所 鉴定 张某 携带 的 毒品 均 含 甲基苯丙胺 成分 总重 17.96克,4
provide_shelter_for,普宁市 人民检察院 指控 2016年7月2日 4日 7日 被告人   <e1>   杨某   </e1>   先后 3 次 在 普宁市 军其 租住 的 出租房 中 容留 吸毒 人员   <e2>   瞿某   </e2>   吸食 海洛因,3
NA,普宁市 人民检察院 指控 2016年7月2日   <e1>   4日   </e1>     <e2>   7日   </e2>   被告人 杨某 先后 3 次 在 普宁市 军其 租住 的 出租房 中 容留 吸毒 人员 瞿某 吸食 海洛因,4
NA,普宁市 人民检察院 指控   <e1>   2016年7月2日   </e1>   4日 7日 被告人 杨某 先后 3 次 在 普宁市 军其 租住 的 出租房 中 容留 吸毒 人员 瞿某 吸食   <e2>   海洛因   </e2>  ,4
sell_drugs_to,景德镇市 珠山区 人民检察院 指控 2015 年 12 月 3 日 20 时许 吸毒 人员 刘某满 在 景德镇市沿河某某宾馆8056房间 给 被告人 熊某某 打电话 让 其 拿 1 个货 毒品 到 宾馆 熊某某 来后 拿出 毒品 称 身上 就是 这么 多要 人民币 600 元   <e1>   刘某满   </e1>   认为 便宜 便 答应 全部 购买 并用 微信 转账 6   <e2>   熊某某   </e2>   给 熊某某 之后 刘某满 拿出 买来 的 一点 毒品 吸食 剩余 毒品 放在 床单 下 二人 随后 被 公安人员 抓获 从 床单 下面 所 缴获 的 毒品 经 鉴定 一小包 疑似 毒品 冰毒 中 检出 甲基苯丙胺 成分 净重 为 4.8909 克 1 粒及 2 个 碎粒 疑似 毒品 麻古 中 检出 甲基苯丙胺 成分 净重 为 0.1799 克,1
NA,景德镇市 珠山区 人民检察院 指控 2015 年 12 月 3 日 20 时许 吸毒 人员   <e1>   刘某满   </e1>   在 景德镇市沿河某某宾馆8056房间 给 被告人 熊某某 打电话 让 其 拿 1 个货 毒品 到 宾馆 熊某某 来后 拿出 毒品 称 身上 就是 这么 多要 人民币 6   <e2>   刘某满   </e2>   刘某满 认为 便宜 便 答应 全部 购买 并用 微信 转账 600 元 给 熊某某 之后 刘某满 拿出 买来 的 一点 毒品 吸食 剩余 毒品 放在 床单 下 二人 随后 被 公安人员 抓获 从 床单 下面 所 缴获 的 毒品 经 鉴定 一小包 疑似 毒品 冰毒 中 检出 甲基苯丙胺 成分 净重 为 4.8909 克 1 粒及 2 个 碎粒 疑似 毒品 麻古 中 检出 甲基苯丙胺 成分 净重 为 0.1799 克,4
NA,景德镇市 珠山区 人民检察院 指控 2015 年 12 月 3 日 20 时许 吸毒 人员 刘某满 在   <e1>   景德镇市沿河某某宾馆8056房间   </e1>   给 被告人 熊某某 打电话 让 其 拿 1 个货 毒品 到 宾馆 熊某某 来后 拿出 毒品 称 身上 就是 这么 多要 人民币 600 元 刘某满 认为 便宜 便 答应 全部 购买 并用 微信 转账 600 元 给   <e2>   熊某某   </e2>   之后 刘某满 拿出 买来 的 一点 毒品 吸食 剩余 毒品 放在 床单 下 二人 随后 被 公安人员 抓获 从 床单 下面 所 缴获 的 毒品 经 鉴定 一小包 疑似 毒品 冰毒 中 检出 甲基苯丙胺 成分 净重 为 4.8909 克 1 粒及 2 个 碎粒 疑似 毒品 麻古 中 检出 甲基苯丙胺 成分 净重 为 0.1799 克,4
provide_shelter_for,重庆市 渝北区 人民检察院 指控 2015年4月12日5时 许 被告人   <e1>   胡某   </e1>   在 位于 重庆市 渝北区 XX 磅 XX 世纪 X 单元 XX 的 家中 容留   <e2>   王某   </e2>   刘某甲 以 烤 吸 的 方式 吸食 甲基苯丙胺片剂 俗称 麻古,3
provide_shelter_for,重庆市 渝北区 人民检察院 指控 2015年4月12日5时 许 被告人   <e1>   胡某   </e1>   在 位于 重庆市 渝北区 XX 磅 XX 世纪 X 单元 XX 的 家中 容留 王某   <e2>   刘某甲   </e2>   以 烤 吸 的 方式 吸食 甲基苯丙胺片剂 俗称 麻古,3
NA,重庆市 渝北区 人民检察院 指控   <e1>   2015年4月12日5时   </e1>   许   <e2>   胡某   </e2>   告人 胡某 在 位于 重庆市 渝北区 XX 磅 XX 世纪 X 单元 XX 的 家中 容留 王某 刘某甲 以 烤 吸 的 方式 吸食 甲基苯丙胺片剂 俗称 麻古,4
NA,重庆市 渝北区 人民检察院 指控 2015年4月12日5时 许 被告人   <e1>   胡某   </e1>   在 位于 重庆市 渝北区 XX 磅 XX 世纪 X 单元 XX 的 家中 容留 王某 刘某甲 以 烤 吸 的 方式 吸食 甲基苯丙胺片剂 俗称   <e2>   麻古   </e2>  ,4
posess,铜陵市 铜官山区 人民检察院 指控 被告人 吴某某 于 2015年10月9日 通过 邮购 方式 购买 21.4 克 毒品 甲基苯丙胺 于 当日 在 其 住所 楼下 签收 毒品 包裹 时 被 公安人员 当场 抓获 随后 公安人员 在   <e1>   吴某某   </e1>   住所 又 查获   <e2>   甲基苯丙胺   </e2>   3.7 1克 被告人 吴某某 的 行为 触犯 中华人民共和国 刑法 第三 百 四十八条 构成 非法 持有 毒品 罪且 属 累犯 公诉人 当庭 宣读 提交 了 物证 照片 书证 证人 证言 被告人 供述 与 辩解 鉴定 意见 现场 勘验 检查 辨认 笔录 及 照片 视听资料 等 证据 提请 本院 对 被告人 吴某某 依法 惩处,2
NA,铜陵市 铜官山区 人民检察院 指控 被告人   <e1>   吴某某   < / e   <e2>   2015年10月9日   </e2>   0 月 9 日 通过 邮购 方式 购买 21.4 克 毒品 甲基苯丙胺 于 当日 在 其 住所 楼下 签收 毒品 包裹 时 被 公安人员 当场 抓获 随后 公安人员 在 吴某某 住所 又 查获 甲基苯丙胺 3.7 1克 被告人 吴某某 的 行为 触犯 中华人民共和国 刑法 第三 百 四十八条 构成 非法 持有 毒品 罪且 属 累犯 公诉人 当庭 宣读 提交 了 物证 照片 书证 证人 证言 被告人 供述 与 辩解 鉴定 意见 现场 勘验 检查 辨认 笔录 及 照片 视听资料 等 证据 提请 本院 对 被告人 吴某某 依法 惩处,4
NA,铜陵市 铜官山区 人民检察院 指控 被告人 吴某某 于 2015年10月9日 通过 邮购 方式 购买 21.4 克 毒品 甲基苯丙胺 于   <e1>   当日   </e1>   在 其 住所 楼下 签收 毒品 包裹 时 被 公安人员 当场 抓获 随后 公安人员 在 吴某某 住所 又 查获 甲基苯丙胺 3.7 1克 被告人 吴某某 的 行   <e2>   中华人民共和国   </e2>   民 共和国 刑法 第三 百 四十八条 构成 非法 持有 毒品 罪且 属 累犯 公诉人 当庭 宣读 提交 了 物证 照片 书证 证人 证言 被告人 供述 与 辩解 鉴定 意见 现场 勘验 检查 辨认 笔录 及 照片 视听资料 等 证据 提请 本院 对 被告人 吴某某 依法 惩处,4
sell_drugs_to,公诉 机关 指控 2013 年 8 月 29 日 18 时许 禄劝县 公安局 乌 东德 派出所 民警 接线 报称 有人 在 禄劝 县城 平 一 酒店 路段 贩卖毒品 民警 接报 后 赶往 禄劝 县城 平 一 酒店 路口处 查获 正在 贩卖毒品 给 吸毒 人员   <e1>   杨某甲   </e1>     <e2>   张某   </e2>   告人 张某 并 当场 从 被告人 张某 身上 查获 毒品 可疑 物 15 粒 从 杨某甲 身上 查获 从 张某 处 购买 的 毒品 可疑 物 15 粒经 称量 被告人 张某 用于 贩卖 的 毒品 可疑 物零包 毛重 3 . 1克 净重 2.5 克经 昆明市 公安 司法鉴定 中心 鉴定 被告人 张某 所 贩卖 的 毒品 可疑 物是 甲基苯丙胺,1
traffic_in,公诉 机关 指控 2013 年 8 月 29 日 18 时许 禄劝县 公安局 乌 东德 派出所 民警 接线 报称 有人 在 禄劝 县城 平 一 酒店 路段 贩卖毒品 民警 接报 后 赶往 禄劝 县城 平 一 酒店 路口处 查获 正在 贩卖毒品 给 吸毒 人员 杨某甲 的 被告人 张某 并 当场 从 被告人 张某 身上 查获 毒品 可疑 物 15 粒 从 杨某甲 身上 查获 从 张某 处 购买 的 毒品 可疑 物 15 粒经 称量 被告人 张某 用于 贩卖 的 毒品 可疑 物零包 毛重 3 . 1克 净重 2.5 克经 昆明市 公安 司法鉴定 中心 鉴定 被告人   <e1>   张某   </e1>   所 贩卖 的 毒品 可疑 物是   <e2>   甲基苯丙胺   </e2>  ,0
NA,公诉 机关 指控 2013 年 8 月 29 日 18 时许 禄劝县 公安局 乌 东德 派出所 民警 接线 报称 有人 在   <e1>   禄劝   </e1>   县城 平 一 酒店 路段 贩卖毒品 民警 接报 后 赶往 禄劝 县城 平 一 酒店 路口处 查获 正在 贩卖毒品 给 吸毒 人员 杨某甲 的 被告人 张某 并 当场 从 被告人 张某 身上 查获 毒品 可疑 物 15 粒 从   <e2>   杨某甲   </e2>   身上 查获 从 张某 处 购买 的 毒品 可疑 物 15 粒经 称量 被告人 张某 用于 贩卖 的 毒品 可疑 物零包 毛重 3 . 1克 净重 2.5 克经 昆明市 公安 司法鉴定 中心 鉴定 被告人 张某 所 贩卖 的 毒品 可疑 物是 甲基苯丙胺,4
NA,公诉 机关 指控 2013 年 8 月 29 日 18 时许 禄劝县 公安局 乌 东德 派出所 民警 接线 报称 有人 在 禄劝 县城 平 一 酒店 路段 贩卖毒品 民警 接报 后 赶往 禄劝 县城 平 一 酒店 路口处 查获 正在 贩卖毒品 给 吸毒 人员 杨某甲 的 被告人 张某 并 当场 从 被告人 张某 身上 查获 毒品 可疑 物 15 粒 从 杨某甲 身上 查获 从 张某 处 购买 的 毒品 可疑 物 15 粒经 称量 被告人   <e1>   张某   </e1>   用于 贩卖 的 毒品 可疑 物零包 毛重 3 . 1克 净重 2.5 克经 昆明市 公安 司法鉴定 中心 鉴定 被告人 张某 所 贩卖 的 毒品 可疑 物是   <e2>   甲基苯丙胺   </e2>  ,4
sell_drugs_to,公诉 机关 指控 被告人   <e1>   缪   </e1>   于 2014 年 7 月 9 日 20 时许 在 本市 朝阳区望京华联商场 对面 路边 以 人民币 600 元 的 价格 向   <e2>   阎   </e2>   男 19 岁 北京市 人叶 男 19 岁 黑龙江省 人 出售 大麻 约 2.7克 后 被 抓获归案 上述 毒品 已 鉴定 并 收缴,1
sell_drugs_to,公诉 机关 指控 被告人   <e1>   缪   </e1>   于 2014 年 7 月 9 日 20 时许 在 本市 朝阳区望京华联商场 对面 路边 以 人民币 600 元 的 价格 向 阎 男 19 岁 北京市 人   <e2>   叶   </e2>   男 19 岁 黑龙江省 人 出售 大麻 约 2.7克 后 被 抓获归案 上述 毒品 已 鉴定 并 收缴,1
